,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,location,language,profileImageURL
500,Yesterday was absolutely crazy with @Evil_Cheesecake and one “russian” chick ������ Could write a book about our adven… https://t.co/VwZruA6ltj,FALSE,6,NA,2018-04-08 3:44:35,TRUE,NA,982826514851872768,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",____Bibi_____,1,FALSE,FALSE,NA,NA,"Tokyo, Japan",en,http://pbs.twimg.com/profile_images/887994923110223874/8QjBHI0G_normal.jpg
501,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-08 3:34:13,FALSE,NA,982823905986461697,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",waranya_13939,3665,TRUE,FALSE,NA,NA,"วิหารแดง, ประเทศไทย",th,http://pbs.twimg.com/profile_images/983646416319873024/S-0pI_GU_normal.jpg
502,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-08 3:33:28,FALSE,NA,982823716156354560,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",safanaadisti,3665,TRUE,FALSE,NA,NA,Indonesia,id,http://pbs.twimg.com/profile_images/980322880243171333/DDLI8MSP_normal.jpg
503,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-08 3:29:46,FALSE,NA,982822785687826432,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Touma_1001,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/952812690161901569/iacsMmDN_normal.jpg
504,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-08 3:26:32,FALSE,NA,982821971523133440,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fughbulous,3665,TRUE,FALSE,NA,NA,iniwan niya ako sa ere eh,en,http://pbs.twimg.com/profile_images/981942500016324608/Cy4rczaW_normal.jpg
505,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-08 3:08:16,FALSE,NA,982817372485500933,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",taetummy_twt,3665,TRUE,FALSE,NA,NA,"Daegu, Republic of Korea",en,http://pbs.twimg.com/profile_images/983338282237874176/HNBYhLbx_normal.jpg
506,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-08 3:06:42,FALSE,NA,982816977776295936,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",slayvive,3665,TRUE,FALSE,NA,NA,@slayvivoree,en,http://pbs.twimg.com/profile_images/972997515770454016/5wkB_BTe_normal.jpg
507,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-08 3:01:54,FALSE,NA,982815772010430464,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yoonnoeyy,3665,TRUE,FALSE,NA,NA,Only YOONMIN,th,http://pbs.twimg.com/profile_images/972002872131928065/LvzhmUJU_normal.jpg
508,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-08 2:57:36,FALSE,NA,982814689842216960,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",maya_legi,3665,TRUE,FALSE,NA,NA,명종 ←→ 윤민,id,http://pbs.twimg.com/profile_images/860335340149547008/wEgVLYPF_normal.jpg
509,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-08 2:54:01,FALSE,NA,982813786271821824,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CamaronC0nQueso,3665,TRUE,FALSE,NA,NA,Ningún Lugar,es,http://pbs.twimg.com/profile_images/984501652467126272/noVeBVIZ_normal.jpg
510,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-08 2:52:48,FALSE,NA,982813482268667905,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Klasssoul,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/983888122793558016/jay4QvQY_normal.jpg
511,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-08 2:48:37,FALSE,NA,982812428344832001,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nuengku,3665,TRUE,FALSE,NA,NA,Thailand,en,http://pbs.twimg.com/profile_images/982881126384484353/O3H5UPpz_normal.jpg
512,"RT @seriesera: have we ever seen him yawn before??? cute...

also he says a proverb which means that in spring you sleep more deeply, liter…",FALSE,0,NA,2018-04-08 2:47:24,FALSE,NA,982812121191694343,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",psydick,2,TRUE,FALSE,NA,NA,syd • 20 • she/they,en,http://pbs.twimg.com/profile_images/979066432431390720/GsO0SWz5_normal.png
513,"RT @seriesera: have we ever seen him yawn before??? cute...

also he says a proverb which means that in spring you sleep more deeply, liter…",FALSE,0,NA,2018-04-08 2:45:46,FALSE,NA,982811711748169728,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",a_chuuya,2,TRUE,FALSE,NA,NA,"Ontario, Canada",en,http://pbs.twimg.com/profile_images/983637119246614534/xh3LTyEG_normal.png
514,"@akaisonkei ""Yeah..a Shame""

Dazai kept his soft smile plastered to his face. He shook his head feeling his eyes st… https://t.co/v5g2N1p8Tl",FALSE,0,akaisonkei,2018-04-08 2:44:02,TRUE,982810196224434177,982811277088165889,981806141318582273,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Detective_Osamu,0,FALSE,FALSE,NA,NA,Yokohama japan,en,http://pbs.twimg.com/profile_images/983192328008601601/umpgbNw6_normal.jpg
515,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-08 2:43:14,FALSE,NA,982811072259284992,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jiminie_jjang,3665,TRUE,FALSE,NA,NA,ιɴ мy owɴ woɴderlαɴd,en,http://pbs.twimg.com/profile_images/982240840226516992/IRo9loQ3_normal.jpg
